CrimeKey,CrimeCode,CrimeDescription
8103,493,SEXUAL ASSAULT
8104,493,SHOPLIFTING
8105,493,TRAFFIC VIOLATION
8106,493,VANDALISM
8107,493,VEHICLE - STOLEN
8108,494,ARSON
8109,494,ASSAULT
8110,494,BURGLARY
8111,494,COUNTERFEITING
8112,494,CYBERCRIME
8113,494,DOMESTIC VIOLENCE
8114,494,DRUG OFFENSE
8115,494,EXTORTION
8116,494,FIREARM OFFENSE
8117,494,FRAUD
8118,494,HOMICIDE
8119,494,IDENTITY THEFT
8120,494,ILLEGAL POSSESSION
8121,494,KIDNAPPING
8122,494,PUBLIC INTOXICATION
8123,494,ROBBERY
8124,494,SEXUAL ASSAULT
8125,494,SHOPLIFTING
8126,494,TRAFFIC VIOLATION
8127,494,VANDALISM
8128,494,VEHICLE - STOLEN
8129,495,ARSON
8130,495,ASSAULT
8131,495,BURGLARY
8132,495,CYBERCRIME
8133,495,DOMESTIC VIOLENCE
8134,495,DRUG OFFENSE
8135,495,EXTORTION
8136,495,FIREARM OFFENSE
8137,495,FRAUD
8138,495,HOMICIDE
8139,495,IDENTITY THEFT
8140,495,ILLEGAL POSSESSION
8141,495,KIDNAPPING
8142,495,PUBLIC INTOXICATION
8143,495,ROBBERY
8144,495,SEXUAL ASSAULT
8145,495,SHOPLIFTING
8146,495,TRAFFIC VIOLATION
8147,495,VANDALISM
8148,495,VEHICLE - STOLEN
8149,496,ARSON
8150,496,ASSAULT
8151,496,BURGLARY
8152,496,COUNTERFEITING
8153,496,CYBERCRIME
8154,496,DOMESTIC VIOLENCE
8155,496,DRUG OFFENSE
8156,496,EXTORTION
8157,496,FIREARM OFFENSE
8158,496,FRAUD
8159,496,HOMICIDE
8160,496,IDENTITY THEFT
8161,496,ILLEGAL POSSESSION
8162,496,KIDNAPPING
8163,496,PUBLIC INTOXICATION
8164,496,ROBBERY
8165,496,SEXUAL ASSAULT
8166,496,SHOPLIFTING
8167,496,TRAFFIC VIOLATION
8168,496,VANDALISM
8169,496,VEHICLE - STOLEN
8170,497,ARSON
8171,497,ASSAULT
8172,497,BURGLARY
8173,497,COUNTERFEITING
8174,497,CYBERCRIME
8175,497,DOMESTIC VIOLENCE
8176,497,DRUG OFFENSE
8177,497,EXTORTION
8178,497,FIREARM OFFENSE
8179,497,FRAUD
8180,497,HOMICIDE
8181,497,IDENTITY THEFT
8182,497,ILLEGAL POSSESSION
8183,497,PUBLIC INTOXICATION
8184,497,ROBBERY
8185,497,SEXUAL ASSAULT
8186,497,SHOPLIFTING
8187,497,TRAFFIC VIOLATION
8188,497,VANDALISM
8189,497,VEHICLE - STOLEN
8190,498,ARSON
8191,498,ASSAULT
8192,498,BURGLARY
8193,498,COUNTERFEITING
8194,498,CYBERCRIME
8195,498,DOMESTIC VIOLENCE
8196,498,DRUG OFFENSE
8197,498,EXTORTION
8198,498,FIREARM OFFENSE
8199,498,FRAUD
8200,498,HOMICIDE
8201,498,IDENTITY THEFT
8202,498,ILLEGAL POSSESSION
8203,498,KIDNAPPING
8204,498,PUBLIC INTOXICATION
8205,498,ROBBERY
8206,498,SEXUAL ASSAULT
8207,498,SHOPLIFTING
8208,498,TRAFFIC VIOLATION
8209,498,VANDALISM
8210,498,VEHICLE - STOLEN
8211,499,ARSON
8212,499,ASSAULT
8213,499,BURGLARY
8214,499,COUNTERFEITING
8215,499,CYBERCRIME
8216,499,DOMESTIC VIOLENCE
8217,499,EXTORTION
8218,499,FIREARM OFFENSE
8219,499,FRAUD
8220,499,HOMICIDE
8221,499,IDENTITY THEFT
8222,499,ILLEGAL POSSESSION
8223,499,KIDNAPPING
8224,499,PUBLIC INTOXICATION
8225,499,ROBBERY
8226,499,SEXUAL ASSAULT
8227,499,SHOPLIFTING
8228,499,TRAFFIC VIOLATION
8229,499,VANDALISM
8230,499,VEHICLE - STOLEN
8231,500,ARSON
8232,500,ASSAULT
8233,500,COUNTERFEITING
8234,500,CYBERCRIME
8235,500,DOMESTIC VIOLENCE
8236,500,DRUG OFFENSE
8237,500,EXTORTION
8238,500,FIREARM OFFENSE
8239,500,FRAUD
8240,500,HOMICIDE
8241,500,IDENTITY THEFT
8242,500,ILLEGAL POSSESSION
8243,500,KIDNAPPING
8244,500,PUBLIC INTOXICATION
8245,500,ROBBERY
8246,500,SEXUAL ASSAULT
8247,500,SHOPLIFTING
8248,500,TRAFFIC VIOLATION
8249,500,VANDALISM
8250,500,VEHICLE - STOLEN
8251,501,ARSON
8252,501,ASSAULT
8253,501,BURGLARY
8254,501,COUNTERFEITING
8255,501,CYBERCRIME
8256,501,DOMESTIC VIOLENCE
8257,501,DRUG OFFENSE
8258,501,EXTORTION
8259,501,FIREARM OFFENSE
8260,501,FRAUD
8261,501,HOMICIDE
8262,501,IDENTITY THEFT
8263,501,ILLEGAL POSSESSION
8264,501,KIDNAPPING
8265,501,PUBLIC INTOXICATION
8266,501,ROBBERY
8267,501,SEXUAL ASSAULT
8268,501,SHOPLIFTING
8269,501,TRAFFIC VIOLATION
8270,501,VANDALISM
8271,501,VEHICLE - STOLEN
8272,502,ARSON
8273,502,ASSAULT
8274,502,BURGLARY
8275,502,COUNTERFEITING
8276,502,CYBERCRIME
8277,502,DOMESTIC VIOLENCE
8278,502,DRUG OFFENSE
8279,502,EXTORTION
8280,502,FIREARM OFFENSE
8281,502,FRAUD
8282,502,HOMICIDE
8283,502,IDENTITY THEFT
8284,502,ILLEGAL POSSESSION
8285,502,KIDNAPPING
8286,502,PUBLIC INTOXICATION
8287,502,ROBBERY
8288,502,SEXUAL ASSAULT
8289,502,SHOPLIFTING
8290,502,TRAFFIC VIOLATION
8291,502,VANDALISM
8292,502,VEHICLE - STOLEN
8293,503,ARSON
8294,503,ASSAULT
8295,503,BURGLARY
8296,503,COUNTERFEITING
8297,503,CYBERCRIME
8298,503,DOMESTIC VIOLENCE
8299,503,DRUG OFFENSE
8300,503,EXTORTION
8301,503,FIREARM OFFENSE
8302,503,FRAUD
8303,503,HOMICIDE
8304,503,IDENTITY THEFT
8305,503,ILLEGAL POSSESSION
8306,503,KIDNAPPING
8307,503,PUBLIC INTOXICATION
8308,503,ROBBERY
8309,503,SEXUAL ASSAULT
8310,503,SHOPLIFTING
8311,503,TRAFFIC VIOLATION
8312,503,VANDALISM
8313,503,VEHICLE - STOLEN
8314,504,ARSON
8315,504,ASSAULT
8316,504,BURGLARY
8317,504,COUNTERFEITING
8318,504,CYBERCRIME
8319,504,DOMESTIC VIOLENCE
8320,504,DRUG OFFENSE
8321,504,EXTORTION
8322,504,FIREARM OFFENSE
8323,504,FRAUD
8324,504,HOMICIDE
8325,504,IDENTITY THEFT
8326,504,KIDNAPPING
8327,504,PUBLIC INTOXICATION
8328,504,ROBBERY
8329,504,SEXUAL ASSAULT
8330,504,SHOPLIFTING
8331,504,TRAFFIC VIOLATION
8332,504,VANDALISM
8333,504,VEHICLE - STOLEN
8334,505,ARSON
8335,505,ASSAULT
8336,505,BURGLARY
8337,505,COUNTERFEITING
8338,505,CYBERCRIME
8339,505,DOMESTIC VIOLENCE
8340,505,DRUG OFFENSE
8341,505,EXTORTION
8342,505,FIREARM OFFENSE
8343,505,FRAUD
8344,505,HOMICIDE
8345,505,IDENTITY THEFT
8346,505,ILLEGAL POSSESSION
8347,505,KIDNAPPING
8348,505,PUBLIC INTOXICATION
8349,505,ROBBERY
8350,505,SEXUAL ASSAULT
8351,505,SHOPLIFTING
8352,505,TRAFFIC VIOLATION
8353,505,VANDALISM
8354,505,VEHICLE - STOLEN
8355,506,ARSON
8356,506,ASSAULT
8357,506,BURGLARY
8358,506,COUNTERFEITING
8359,506,CYBERCRIME
8360,506,DOMESTIC VIOLENCE
8361,506,DRUG OFFENSE
8362,506,EXTORTION
8363,506,FIREARM OFFENSE
8364,506,FRAUD
8365,506,HOMICIDE
8366,506,IDENTITY THEFT
8367,506,ILLEGAL POSSESSION
8368,506,KIDNAPPING
8369,506,PUBLIC INTOXICATION
8370,506,ROBBERY
8371,506,SEXUAL ASSAULT
8372,506,SHOPLIFTING
8373,506,TRAFFIC VIOLATION
8374,506,VANDALISM
8375,506,VEHICLE - STOLEN
8376,507,ARSON
8377,507,ASSAULT
8378,507,BURGLARY
8379,507,COUNTERFEITING
8380,507,CYBERCRIME
8381,507,DOMESTIC VIOLENCE
8382,507,DRUG OFFENSE
8383,507,EXTORTION
8384,507,FIREARM OFFENSE
8385,507,FRAUD
8386,507,HOMICIDE
8387,507,IDENTITY THEFT
8388,507,ILLEGAL POSSESSION
8389,507,KIDNAPPING
8390,507,PUBLIC INTOXICATION
8391,507,ROBBERY
8392,507,SEXUAL ASSAULT
8393,507,SHOPLIFTING
8394,507,TRAFFIC VIOLATION
8395,507,VANDALISM
8396,507,VEHICLE - STOLEN
8397,508,ARSON
8398,508,ASSAULT
8399,508,BURGLARY
8400,508,COUNTERFEITING
8401,508,CYBERCRIME
8402,508,DOMESTIC VIOLENCE
8403,508,DRUG OFFENSE
8404,508,EXTORTION
8405,508,FIREARM OFFENSE
8406,508,FRAUD
8407,508,HOMICIDE
8408,508,IDENTITY THEFT
8409,508,ILLEGAL POSSESSION
8410,508,KIDNAPPING
8411,508,PUBLIC INTOXICATION
8412,508,ROBBERY
8413,508,SEXUAL ASSAULT
8414,508,SHOPLIFTING
8415,508,TRAFFIC VIOLATION
8416,508,VANDALISM
8417,509,ARSON
8418,509,ASSAULT
8419,509,BURGLARY
8420,509,COUNTERFEITING
8421,509,CYBERCRIME
8422,509,DOMESTIC VIOLENCE
8423,509,DRUG OFFENSE
8424,509,EXTORTION
8425,509,FIREARM OFFENSE
8426,509,FRAUD
8427,509,HOMICIDE
8428,509,IDENTITY THEFT
8429,509,ILLEGAL POSSESSION
8430,509,KIDNAPPING
8431,509,PUBLIC INTOXICATION
8432,509,ROBBERY
8433,509,SEXUAL ASSAULT
8434,509,SHOPLIFTING
8435,509,TRAFFIC VIOLATION
8436,509,VANDALISM
8437,509,VEHICLE - STOLEN
8438,510,ASSAULT
8439,510,BURGLARY
8440,510,COUNTERFEITING
8441,510,CYBERCRIME
8442,510,DOMESTIC VIOLENCE
8443,510,DRUG OFFENSE
8444,510,EXTORTION
8445,510,FIREARM OFFENSE
8446,510,FRAUD
8447,510,HOMICIDE
8448,510,IDENTITY THEFT
8449,510,ILLEGAL POSSESSION
8450,510,KIDNAPPING
8451,510,PUBLIC INTOXICATION
8452,510,ROBBERY
8453,510,SEXUAL ASSAULT
8454,510,SHOPLIFTING
8455,510,TRAFFIC VIOLATION
8456,510,VANDALISM
8457,510,VEHICLE - STOLEN
8458,511,ASSAULT
8459,511,BURGLARY
8460,511,COUNTERFEITING
8461,511,CYBERCRIME
8462,511,DOMESTIC VIOLENCE
8463,511,DRUG OFFENSE
8464,511,EXTORTION
8465,511,FIREARM OFFENSE
8466,511,FRAUD
8467,511,HOMICIDE
8468,511,IDENTITY THEFT
8469,511,ILLEGAL POSSESSION
8470,511,KIDNAPPING
8471,511,PUBLIC INTOXICATION
8472,511,ROBBERY
8473,511,SEXUAL ASSAULT
8474,511,SHOPLIFTING
8475,511,VANDALISM
8476,511,VEHICLE - STOLEN
8477,512,ARSON
8478,512,ASSAULT
8479,512,BURGLARY
8480,512,COUNTERFEITING
8481,512,CYBERCRIME
8482,512,DOMESTIC VIOLENCE
8483,512,DRUG OFFENSE
8484,512,EXTORTION
8485,512,FIREARM OFFENSE
8486,512,FRAUD
8487,512,HOMICIDE
8488,512,IDENTITY THEFT
8489,512,ILLEGAL POSSESSION
8490,512,KIDNAPPING
8491,512,PUBLIC INTOXICATION
8492,512,ROBBERY
8493,512,SEXUAL ASSAULT
8494,512,SHOPLIFTING
8495,512,TRAFFIC VIOLATION
8496,512,VANDALISM
8497,512,VEHICLE - STOLEN
8498,513,ARSON
8499,513,ASSAULT
8500,513,BURGLARY
8501,513,COUNTERFEITING
8502,513,CYBERCRIME
8503,513,DOMESTIC VIOLENCE
8504,513,DRUG OFFENSE
8505,513,EXTORTION
8506,513,FIREARM OFFENSE
8507,513,FRAUD
8508,513,HOMICIDE
8509,513,IDENTITY THEFT
8510,513,ILLEGAL POSSESSION
8511,513,KIDNAPPING
8512,513,PUBLIC INTOXICATION
8513,513,ROBBERY
8514,513,SEXUAL ASSAULT
8515,513,SHOPLIFTING
8516,513,TRAFFIC VIOLATION
8517,513,VANDALISM
8518,513,VEHICLE - STOLEN
8519,514,ARSON
8520,514,ASSAULT
8521,514,BURGLARY
8522,514,COUNTERFEITING
8523,514,CYBERCRIME
8524,514,DOMESTIC VIOLENCE
8525,514,DRUG OFFENSE
8526,514,EXTORTION
8527,514,FIREARM OFFENSE
8528,514,FRAUD
8529,514,HOMICIDE
8530,514,IDENTITY THEFT
8531,514,ILLEGAL POSSESSION
8532,514,KIDNAPPING
8533,514,PUBLIC INTOXICATION
8534,514,ROBBERY
8535,514,SEXUAL ASSAULT
8536,514,SHOPLIFTING
8537,514,TRAFFIC VIOLATION
8538,514,VANDALISM
8539,514,VEHICLE - STOLEN
8540,515,ARSON
8541,515,ASSAULT
8542,515,BURGLARY
8543,515,COUNTERFEITING
8544,515,CYBERCRIME
8545,515,DOMESTIC VIOLENCE
8546,515,DRUG OFFENSE
8547,515,EXTORTION
8548,515,FIREARM OFFENSE
8549,515,FRAUD
8550,515,HOMICIDE
8551,515,IDENTITY THEFT
8552,515,ILLEGAL POSSESSION
8553,515,KIDNAPPING
8554,515,PUBLIC INTOXICATION
8555,515,ROBBERY
8556,515,SEXUAL ASSAULT
8557,515,SHOPLIFTING
8558,515,TRAFFIC VIOLATION
8559,515,VANDALISM
8560,515,VEHICLE - STOLEN
8561,516,ARSON
8562,516,ASSAULT
8563,516,BURGLARY
8564,516,COUNTERFEITING
8565,516,CYBERCRIME
8566,516,DOMESTIC VIOLENCE
8567,516,DRUG OFFENSE
8568,516,EXTORTION
8569,516,FIREARM OFFENSE
8570,516,FRAUD
8571,516,HOMICIDE
8572,516,IDENTITY THEFT
8573,516,ILLEGAL POSSESSION
8574,516,KIDNAPPING
8575,516,PUBLIC INTOXICATION
8576,516,ROBBERY
8577,516,SEXUAL ASSAULT
8578,516,SHOPLIFTING
8579,516,TRAFFIC VIOLATION
8580,516,VANDALISM
8581,516,VEHICLE - STOLEN
8582,517,ARSON
8583,517,ASSAULT
8584,517,BURGLARY
8585,517,COUNTERFEITING
8586,517,CYBERCRIME
8587,517,DRUG OFFENSE
8588,517,EXTORTION
8589,517,FIREARM OFFENSE
8590,517,FRAUD
8591,517,HOMICIDE
8592,517,IDENTITY THEFT
8593,517,ILLEGAL POSSESSION
8594,517,KIDNAPPING
8595,517,PUBLIC INTOXICATION
8596,517,ROBBERY
8597,517,SEXUAL ASSAULT
8598,517,SHOPLIFTING
8599,517,TRAFFIC VIOLATION
8600,517,VANDALISM
8601,517,VEHICLE - STOLEN
8602,518,ARSON
8603,518,ASSAULT
8604,518,BURGLARY
8605,518,COUNTERFEITING
8606,518,CYBERCRIME
8607,518,DOMESTIC VIOLENCE
8608,518,DRUG OFFENSE
8609,518,FIREARM OFFENSE
8610,518,FRAUD
8611,518,HOMICIDE
8612,518,IDENTITY THEFT
8613,518,ILLEGAL POSSESSION
8614,518,KIDNAPPING
8615,518,PUBLIC INTOXICATION
8616,518,ROBBERY
8617,518,SEXUAL ASSAULT
8618,518,SHOPLIFTING
8619,518,TRAFFIC VIOLATION
8620,518,VANDALISM
8621,518,VEHICLE - STOLEN
8622,519,ARSON
8623,519,ASSAULT
8624,519,BURGLARY
8625,519,COUNTERFEITING
8626,519,CYBERCRIME
8627,519,DOMESTIC VIOLENCE
8628,519,DRUG OFFENSE
8629,519,EXTORTION
8630,519,FIREARM OFFENSE
8631,519,FRAUD
8632,519,HOMICIDE
8633,519,IDENTITY THEFT
8634,519,ILLEGAL POSSESSION
8635,519,KIDNAPPING
8636,519,PUBLIC INTOXICATION
8637,519,ROBBERY
8638,519,SEXUAL ASSAULT
8639,519,SHOPLIFTING
8640,519,TRAFFIC VIOLATION
8641,519,VANDALISM
8642,519,VEHICLE - STOLEN
8643,520,ARSON
8644,520,ASSAULT
8645,520,BURGLARY
8646,520,COUNTERFEITING
8647,520,CYBERCRIME
8648,520,DOMESTIC VIOLENCE
8649,520,DRUG OFFENSE
8650,520,EXTORTION
8651,520,FIREARM OFFENSE
8652,520,FRAUD
8653,520,HOMICIDE
8654,520,IDENTITY THEFT
8655,520,ILLEGAL POSSESSION
8656,520,KIDNAPPING
8657,520,PUBLIC INTOXICATION
8658,520,ROBBERY
8659,520,SEXUAL ASSAULT
8660,520,SHOPLIFTING
8661,520,TRAFFIC VIOLATION
8662,520,VANDALISM
8663,520,VEHICLE - STOLEN
8664,521,ARSON
8665,521,ASSAULT
8666,521,BURGLARY
8667,521,COUNTERFEITING
8668,521,CYBERCRIME
8669,521,DOMESTIC VIOLENCE
8670,521,DRUG OFFENSE
8671,521,EXTORTION
8672,521,FIREARM OFFENSE
8673,521,FRAUD
8674,521,HOMICIDE
8675,521,IDENTITY THEFT
8676,521,ILLEGAL POSSESSION
8677,521,KIDNAPPING
8678,521,PUBLIC INTOXICATION
8679,521,ROBBERY
8680,521,SEXUAL ASSAULT
8681,521,SHOPLIFTING
8682,521,TRAFFIC VIOLATION
8683,521,VANDALISM
8684,521,VEHICLE - STOLEN
8685,522,ARSON
8686,522,ASSAULT
8687,522,BURGLARY
8688,522,COUNTERFEITING
8689,522,CYBERCRIME
8690,522,DOMESTIC VIOLENCE
8691,522,DRUG OFFENSE
8692,522,EXTORTION
8693,522,FIREARM OFFENSE
8694,522,FRAUD
8695,522,HOMICIDE
8696,522,IDENTITY THEFT
8697,522,KIDNAPPING
8698,522,PUBLIC INTOXICATION
8699,522,ROBBERY
8700,522,SEXUAL ASSAULT
8701,522,SHOPLIFTING
8702,522,TRAFFIC VIOLATION
8703,522,VANDALISM
8704,522,VEHICLE - STOLEN
8705,523,ARSON
8706,523,ASSAULT
8707,523,BURGLARY
8708,523,COUNTERFEITING
8709,523,DOMESTIC VIOLENCE
8710,523,DRUG OFFENSE
8711,523,EXTORTION
8712,523,FIREARM OFFENSE
8713,523,FRAUD
8714,523,HOMICIDE
8715,523,IDENTITY THEFT
8716,523,ILLEGAL POSSESSION
8717,523,KIDNAPPING
8718,523,PUBLIC INTOXICATION
8719,523,ROBBERY
8720,523,SEXUAL ASSAULT
8721,523,SHOPLIFTING
8722,523,TRAFFIC VIOLATION
8723,523,VANDALISM
8724,523,VEHICLE - STOLEN
8725,524,ARSON
8726,524,BURGLARY
8727,524,COUNTERFEITING
8728,524,CYBERCRIME
8729,524,DOMESTIC VIOLENCE
8730,524,DRUG OFFENSE
8731,524,EXTORTION
8732,524,FIREARM OFFENSE
8733,524,FRAUD
8734,524,HOMICIDE
8735,524,IDENTITY THEFT
8736,524,ILLEGAL POSSESSION
8737,524,KIDNAPPING
8738,524,PUBLIC INTOXICATION
8739,524,ROBBERY
8740,524,SEXUAL ASSAULT
8741,524,SHOPLIFTING
8742,524,TRAFFIC VIOLATION
8743,524,VANDALISM
8744,524,VEHICLE - STOLEN
8745,525,ARSON
8746,525,ASSAULT
8747,525,BURGLARY
8748,525,COUNTERFEITING
8749,525,CYBERCRIME
8750,525,DOMESTIC VIOLENCE
8751,525,DRUG OFFENSE
8752,525,EXTORTION
8753,525,FIREARM OFFENSE
8754,525,FRAUD
8755,525,HOMICIDE
8756,525,IDENTITY THEFT
8757,525,ILLEGAL POSSESSION
8758,525,KIDNAPPING
8759,525,PUBLIC INTOXICATION
8760,525,ROBBERY
8761,525,SEXUAL ASSAULT
8762,525,SHOPLIFTING
8763,525,TRAFFIC VIOLATION
8764,525,VANDALISM
8765,525,VEHICLE - STOLEN
8766,526,ARSON
8767,526,ASSAULT
8768,526,BURGLARY
8769,526,COUNTERFEITING
8770,526,CYBERCRIME
8771,526,DOMESTIC VIOLENCE
8772,526,EXTORTION
8773,526,FIREARM OFFENSE
8774,526,FRAUD
8775,526,HOMICIDE
8776,526,IDENTITY THEFT
8777,526,KIDNAPPING
8778,526,PUBLIC INTOXICATION
8779,526,ROBBERY
8780,526,SEXUAL ASSAULT
8781,526,SHOPLIFTING
8782,526,TRAFFIC VIOLATION
8783,526,VANDALISM
8784,526,VEHICLE - STOLEN
8785,527,ARSON
8786,527,ASSAULT
8787,527,BURGLARY
8788,527,COUNTERFEITING
8789,527,CYBERCRIME
8790,527,DOMESTIC VIOLENCE
8791,527,DRUG OFFENSE
8792,527,EXTORTION
8793,527,FIREARM OFFENSE
8794,527,FRAUD
8795,527,HOMICIDE
8796,527,IDENTITY THEFT
8797,527,ILLEGAL POSSESSION
8798,527,KIDNAPPING
8799,527,PUBLIC INTOXICATION
8800,527,ROBBERY
8801,527,SEXUAL ASSAULT
8802,527,SHOPLIFTING
8803,527,TRAFFIC VIOLATION
8804,527,VANDALISM
8805,527,VEHICLE - STOLEN
8806,528,ARSON
8807,528,ASSAULT
8808,528,BURGLARY
8809,528,COUNTERFEITING
8810,528,CYBERCRIME
8811,528,DOMESTIC VIOLENCE
8812,528,DRUG OFFENSE
8813,528,EXTORTION
8814,528,FIREARM OFFENSE
8815,528,FRAUD
8816,528,HOMICIDE
8817,528,IDENTITY THEFT
8818,528,ILLEGAL POSSESSION
8819,528,KIDNAPPING
8820,528,PUBLIC INTOXICATION
8821,528,ROBBERY
8822,528,SEXUAL ASSAULT
8823,528,SHOPLIFTING
8824,528,TRAFFIC VIOLATION
8825,528,VANDALISM
8826,528,VEHICLE - STOLEN
8827,529,ARSON
8828,529,ASSAULT
8829,529,BURGLARY
8830,529,COUNTERFEITING
8831,529,CYBERCRIME
8832,529,DRUG OFFENSE
8833,529,EXTORTION
8834,529,FIREARM OFFENSE
8835,529,FRAUD
8836,529,HOMICIDE
8837,529,IDENTITY THEFT
8838,529,ILLEGAL POSSESSION
8839,529,KIDNAPPING
8840,529,PUBLIC INTOXICATION
8841,529,ROBBERY
8842,529,SEXUAL ASSAULT
8843,529,SHOPLIFTING
8844,529,TRAFFIC VIOLATION
8845,529,VANDALISM
8846,529,VEHICLE - STOLEN
8847,530,ARSON
8848,530,ASSAULT
8849,530,BURGLARY
8850,530,COUNTERFEITING
8851,530,CYBERCRIME
8852,530,DOMESTIC VIOLENCE
8853,530,DRUG OFFENSE
8854,530,EXTORTION
8855,530,FIREARM OFFENSE
8856,530,FRAUD
8857,530,HOMICIDE
8858,530,IDENTITY THEFT
8859,530,ILLEGAL POSSESSION
8860,530,KIDNAPPING
8861,530,PUBLIC INTOXICATION
8862,530,ROBBERY
8863,530,SEXUAL ASSAULT
8864,530,SHOPLIFTING
8865,530,TRAFFIC VIOLATION
8866,530,VANDALISM
8867,530,VEHICLE - STOLEN
8868,531,ARSON
8869,531,ASSAULT
8870,531,BURGLARY
8871,531,COUNTERFEITING
8872,531,CYBERCRIME
8873,531,DOMESTIC VIOLENCE
8874,531,DRUG OFFENSE
8875,531,EXTORTION
8876,531,FIREARM OFFENSE
8877,531,FRAUD
8878,531,HOMICIDE
8879,531,IDENTITY THEFT
8880,531,ILLEGAL POSSESSION
8881,531,KIDNAPPING
8882,531,PUBLIC INTOXICATION
8883,531,ROBBERY
8884,531,SEXUAL ASSAULT
8885,531,SHOPLIFTING
8886,531,TRAFFIC VIOLATION
8887,531,VANDALISM
8888,531,VEHICLE - STOLEN
8889,532,ARSON
8890,532,ASSAULT
8891,532,BURGLARY
8892,532,COUNTERFEITING
8893,532,CYBERCRIME
8894,532,DOMESTIC VIOLENCE
8895,532,EXTORTION
8896,532,FIREARM OFFENSE
8897,532,FRAUD
8898,532,HOMICIDE
8899,532,IDENTITY THEFT
8900,532,ILLEGAL POSSESSION
8901,532,KIDNAPPING
8902,532,PUBLIC INTOXICATION
8903,532,ROBBERY
8904,532,SEXUAL ASSAULT
8905,532,SHOPLIFTING
8906,532,TRAFFIC VIOLATION
8907,532,VEHICLE - STOLEN
8908,533,ARSON
8909,533,BURGLARY
8910,533,COUNTERFEITING
8911,533,CYBERCRIME
8912,533,DOMESTIC VIOLENCE
8913,533,DRUG OFFENSE
8914,533,EXTORTION
8915,533,FIREARM OFFENSE
8916,533,FRAUD
8917,533,IDENTITY THEFT
8918,533,ILLEGAL POSSESSION
8919,533,KIDNAPPING
8920,533,PUBLIC INTOXICATION
8921,533,ROBBERY
8922,533,SEXUAL ASSAULT
8923,533,SHOPLIFTING
8924,533,TRAFFIC VIOLATION
8925,533,VANDALISM
8926,533,VEHICLE - STOLEN
8927,534,ARSON
8928,534,ASSAULT
8929,534,BURGLARY
8930,534,COUNTERFEITING
8931,534,CYBERCRIME
8932,534,DOMESTIC VIOLENCE
8933,534,DRUG OFFENSE
8934,534,EXTORTION
8935,534,FIREARM OFFENSE
8936,534,FRAUD
8937,534,HOMICIDE
8938,534,IDENTITY THEFT
8939,534,ILLEGAL POSSESSION
8940,534,KIDNAPPING
8941,534,PUBLIC INTOXICATION
8942,534,ROBBERY
8943,534,SEXUAL ASSAULT
8944,534,SHOPLIFTING
8945,534,TRAFFIC VIOLATION
8946,534,VANDALISM
8947,534,VEHICLE - STOLEN
8948,535,ARSON
8949,535,ASSAULT
8950,535,BURGLARY
8951,535,COUNTERFEITING
8952,535,CYBERCRIME
8953,535,DOMESTIC VIOLENCE
8954,535,DRUG OFFENSE
8955,535,EXTORTION
8956,535,FIREARM OFFENSE
8957,535,FRAUD
8958,535,HOMICIDE
8959,535,IDENTITY THEFT
8960,535,ILLEGAL POSSESSION
8961,535,KIDNAPPING
8962,535,ROBBERY
8963,535,SEXUAL ASSAULT
8964,535,SHOPLIFTING
8965,535,TRAFFIC VIOLATION
8966,535,VANDALISM
8967,535,VEHICLE - STOLEN
8968,536,ARSON
8969,536,ASSAULT
8970,536,BURGLARY
8971,536,COUNTERFEITING
8972,536,CYBERCRIME
8973,536,DOMESTIC VIOLENCE
8974,536,DRUG OFFENSE
8975,536,EXTORTION
8976,536,FIREARM OFFENSE
8977,536,FRAUD
8978,536,HOMICIDE
8979,536,IDENTITY THEFT
8980,536,ILLEGAL POSSESSION
8981,536,KIDNAPPING
8982,536,PUBLIC INTOXICATION
8983,536,ROBBERY
8984,536,SEXUAL ASSAULT
8985,536,TRAFFIC VIOLATION
8986,536,VANDALISM
8987,536,VEHICLE - STOLEN
8988,537,ARSON
8989,537,ASSAULT
8990,537,BURGLARY
8991,537,COUNTERFEITING
8992,537,CYBERCRIME
8993,537,DOMESTIC VIOLENCE
8994,537,DRUG OFFENSE
8995,537,EXTORTION
8996,537,FIREARM OFFENSE
8997,537,FRAUD
8998,537,HOMICIDE
8999,537,IDENTITY THEFT
9000,537,ILLEGAL POSSESSION
9001,537,KIDNAPPING
9002,537,PUBLIC INTOXICATION
9003,537,ROBBERY
9004,537,SEXUAL ASSAULT
9005,537,SHOPLIFTING
9006,537,TRAFFIC VIOLATION
9007,537,VANDALISM
9008,537,VEHICLE - STOLEN
9009,538,ARSON
9010,538,ASSAULT
9011,538,BURGLARY
9012,538,COUNTERFEITING
9013,538,CYBERCRIME
9014,538,DOMESTIC VIOLENCE
9015,538,DRUG OFFENSE
9016,538,EXTORTION
9017,538,FIREARM OFFENSE
9018,538,FRAUD
9019,538,HOMICIDE
9020,538,IDENTITY THEFT
9021,538,ILLEGAL POSSESSION
9022,538,KIDNAPPING
9023,538,PUBLIC INTOXICATION
9024,538,ROBBERY
9025,538,SEXUAL ASSAULT
9026,538,SHOPLIFTING
9027,538,TRAFFIC VIOLATION
9028,538,VANDALISM
9029,538,VEHICLE - STOLEN
9030,539,ARSON
9031,539,ASSAULT
9032,539,BURGLARY
9033,539,COUNTERFEITING
9034,539,CYBERCRIME
9035,539,DOMESTIC VIOLENCE
9036,539,DRUG OFFENSE
9037,539,EXTORTION
